MSAID,BETA,FLUX_BETA,PIVOT_BETA,REDSHIFT,A,SIGMA,FLUX_LA,EW_LA
2426_169,-1.7103227306413982,231399566362.89984,2000.0,8.23,1399882131102.7937,10.0,17432919647006.492,64.720295029791
2426_169,-1.6353024410442503,227274251649.92993,2000.0,8.23,1109498167550.1506,10.0,13816729261459.834,54.21329272761288
2426_169,-1.6743397701852198,230705472954.2287,2000.0,8.23,1116427076562.508,10.0,13903015893291.252,52.70633188705747
2426_169,-1.7258511598785382,231667987764.02087,2000.0,8.23,1109158077950.5356,10.0,13812494080131.959,50.82554761393136
2426_169,-1.658620331427484,229109620243.20538,2000.0,8.23,898150517728.7672,10.0,11184788675135.36,43.03227994080456
2426_169,-1.7277017067525873,226937989229.46713,2000.0,8.23,1231623569098.566,10.0,15337573241641.756,57.56060994279149
2426_169,-1.7544264443137134,227670635882.5324,2000.0,8.23,1105842492323.4949,10.0,13771204648304.271,50.83508524543679
2426_169,-1.6988135534505289,226878693847.72107,2000.0,8.23,874515250396.8297,10.0,10890455525880.434,41.473747047470304
2426_169,-1.6631014021524944,227634499191.10532,2000.0,8.23,1185796575291.8306,10.0,14766883550740.906,57.05476857807133
2426_169,-1.7279968486333586,230299012613.43048,2000.0,8.23,1271136046708.1345,10.0,15829627416716.568,58.531648237815155
2426_169,-1.7731500581240536,227261889267.20944,2000.0,8.23,1126152776905.852,10.0,14024131342106.086,51.380743521230414
2426_169,-1.7077352663298457,230468203337.01117,2000.0,8.23,1409930504752.842,10.0,17558053389721.238,65.53263104829281
2426_169,-1.6746227539324814,228317169579.17014,2000.0,8.23,1142442940172.1792,10.0,14226994926795.734,54.491040380602996
2426_169,-1.685181274165499,229058683805.84775,2000.0,8.23,1331890822979.871,10.0,16586214781741.852,62.98954658676
2426_169,-1.7530715895721274,226142383727.093,2000.0,8.23,1233612310232.553,10.0,15362339301310.068,57.130354748764375
2426_169,-1.6617487773870188,229890165591.878,2000.0,8.23,1088701730730.9847,10.0,13557748448748.863,51.90399299221417
2426_169,-1.655657987930432,225939207720.45358,2000.0,8.23,1261844573346.5598,10.0,15713919454656.2,61.39644434054094
2426_169,-1.7386234788673058,227355203403.59393,2000.0,8.23,1359361974078.5962,10.0,16928316705235.637,63.070136358323516
2426_169,-1.7543717903768767,228683811234.12003,2000.0,8.23,1185864178740.2458,10.0,14767725425537.29,54.27360216472145
2426_169,-1.6374004106532798,225583987200.56833,2000.0,8.23,1425250544931.4243,10.0,17748835901682.973,70.09044849787726
2426_169,-1.7109424369847746,227818988825.49725,2000.0,8.23,1116682052912.7344,10.0,13906191147926.355,52.42243721103264
2426_169,-1.6620123055521159,231390660060.3399,2000.0,8.23,1157729346072.5808,10.0,14417358586587.074,54.829779169695954
2426_169,-1.6236468271231814,228885441379.72958,2000.0,8.23,1357836529195.724,10.0,16909320135825.83,66.26412610009201
2426_169,-1.6625345857063607,225038775901.4915,2000.0,8.23,1350390192956.9253,10.0,16816589913451.1,65.74220884068154
2426_169,-1.591647882176719,231661722132.76315,2000.0,8.23,1322453273582.6985,10.0,16468687715248.076,64.78773536840677
2426_169,-1.777615555719868,228877614664.61993,2000.0,8.23,1067405422929.8918,10.0,13292542675758.602,48.24923527586711
2426_169,-1.6707294268518078,225833321567.91907,2000.0,8.23,1206380598550.3926,10.0,15023219148935.832,58.286386821959475
2426_169,-1.6765526738451353,232204756727.90662,2000.0,8.23,1119119320318.143,10.0,13936542765318.088,52.434511372165126
2426_169,-1.6850756829756335,230078322973.58643,2000.0,8.23,847491107602.966,10.0,10553920256669.21,39.9051447096913
2426_169,-1.6167062107966697,228406308847.09668,2000.0,8.23,1195917721032.332,10.0,14892923534043.506,58.68711953417968
2426_169,-1.6661074655000658,227043109614.5707,2000.0,8.23,1612172514683.5254,10.0,20076600223084.453,77.6556705547611
2426_169,-1.6868048370370203,228658520132.9986,2000.0,8.23,1383414160839.0696,10.0,17227841807966.832,65.48780951581327
2426_169,-1.6809771364375226,224853974867.74274,2000.0,8.23,1127694077440.3638,10.0,14043325364069.107,54.443519876784
2426_169,-1.6827323303178277,231173037210.24304,2000.0,8.23,1236993108466.1572,10.0,15404440834460.387,58.03715689434795
2426_169,-1.6816475969905544,232838956875.31683,2000.0,8.23,1382806726655.22,10.0,17220277348729.43,64.44902679496668
2426_169,-1.770362597463168,229541568221.40094,2000.0,8.23,1309292532161.0605,10.0,16304795239873.951,59.22534732255983
2426_169,-1.734295669192954,226546595473.53165,2000.0,8.23,1263072298085.9978,10.0,15729208475249.955,58.93859765883022
2426_169,-1.6766493899995623,229283499847.7777,2000.0,8.23,1622738867234.399,10.0,20208184426417.5,76.99577094674544
2426_169,-1.7154881971014218,227195247124.78735,2000.0,8.23,1191256086122.0564,10.0,14834871570232.453,55.950089581305654
2426_169,-1.7746885383778723,232704126499.29385,2000.0,8.23,1130397757875.721,10.0,14076994658600.094,50.329695653269205
2426_169,-1.6558380893819264,224876118602.4229,2000.0,8.23,1548140546092.8413,10.0,19279201543238.695,75.67580887355338
2426_169,-1.6815879589261296,224246998135.2277,2000.0,8.23,1074660171989.9817,10.0,13382887037340.041,52.00773419282271
2426_169,-1.6419098902783966,223145606272.14465,2000.0,8.23,1148106515379.035,10.0,14297524187297.195,56.9501497462841
2426_169,-1.6660814595023496,227809800418.96857,2000.0,8.23,1266675024651.946,10.0,15774073711642.99,60.80907731069557
2426_169,-1.7618263090601298,226615808871.2732,2000.0,8.23,1033318738889.531,10.0,12868056634608.56,47.54684691982902
2426_169,-1.7124946899232416,225614224379.6644,2000.0,8.23,1276454781157.7554,10.0,15895862329088.059,60.46178782289503
2426_169,-1.7146324751306827,228083065821.5977,2000.0,8.23,1379451033989.028,10.0,17178488458572.166,64.56440176999365
2426_169,-1.5909173388062385,225024278914.20966,2000.0,8.23,1511457546219.9658,10.0,18822383233334.836,76.25902513761378
2426_169,-1.6896018941415463,230446098689.5512,2000.0,8.23,1294268546684.208,10.0,16117699536759.693,60.70801132229961
2426_169,-1.6883579037708758,232134791202.5202,2000.0,8.23,1008191598246.1149,10.0,12555144987218.201,46.97456134716451
2426_169,-1.739921892561598,225845699088.23645,2000.0,8.23,1523874651028.2656,10.0,18977015102377.29,71.12958635519092
2426_169,-1.6278611145192485,224710681607.6556,2000.0,8.23,1192825965472.6477,10.0,14854421488019.312,59.168624556998864
2426_169,-1.7344505628205293,225726069058.349,2000.0,8.23,1108792048795.417,10.0,13807935870045.645,51.92350821610601
2426_169,-1.6346188589836095,227061265180.82947,2000.0,8.23,1018603454394.5067,10.0,12684805226161.4,49.83555525769638
2426_169,-1.6823805719130938,225225080585.01523,2000.0,8.23,948556110719.9874,10.0,11812496274834.076,45.68760013694539
2426_169,-1.6811704485796715,227444602027.7681,2000.0,8.23,1416999522240.7522,10.0,17646084811161.66,67.62507264304124
2426_169,-1.7781005570052864,228552778419.57925,2000.0,8.23,1031757817537.3849,10.0,12848618271975.973,46.69289110175648
2426_169,-1.7028682210200454,230262537743.24353,2000.0,8.23,1276032827548.6404,10.0,15890607684286.877,59.50611906820343
2426_169,-1.7130047629138503,229062799281.7171,2000.0,8.23,1025487286820.8933,10.0,12770530513231.193,47.83078161553219
2426_169,-1.6768688628023836,225213736757.19138,2000.0,8.23,1254641607960.5964,10.0,15624219962103.389,60.59941055023535
2426_169,-1.6663667102252726,226118210035.4955,2000.0,8.23,1602519512035.9946,10.0,19956390088411.062,77.49643623539664
2426_169,-1.698546808955949,225167352057.88248,2000.0,8.23,1171421341214.9692,10.0,14587866835689.75,55.98413549074591
2426_169,-1.6842359340097064,226851187898.20633,2000.0,8.23,1130279584688.8132,10.0,14075523032078.104,54.000254333440466
2426_169,-1.7095222027622086,224120593548.93613,2000.0,8.23,1077272973478.4857,10.0,13415424604175.605,51.44327591403625
2426_169,-1.6809522528444603,227498521198.08823,2000.0,8.23,1248587679890.8313,10.0,15548829585125.125,59.580111517748
2426_169,-1.704875966619205,227403172511.31332,2000.0,8.23,1029479574660.8403,10.0,12820247008338.312,48.56353021719205
2426_169,-1.6573624480432143,230206288509.62454,2000.0,8.23,1411276644267.6335,10.0,17574817045370.26,67.3372627292614
2426_169,-1.6811590439043853,230657527656.65,2000.0,8.23,1258060236273.9763,10.0,15666792598303.254,59.20384916423497
2426_169,-1.7054346104937466,224318720555.66397,2000.0,8.23,1104676403342.4597,10.0,13756683186063.994,52.812633626636824
2426_169,-1.6899927469109617,230829607838.3586,2000.0,8.23,902749717244.5195,10.0,11242063122617.234,42.265141043462556
2426_169,-1.7149770760045193,228997158241.97156,2000.0,8.23,1074872988316.1381,10.0,13385537267549.445,50.09939082431104
2426_169,-1.6751391623962846,224116151200.96375,2000.0,8.23,1463656894051.3193,10.0,18227115310546.184,71.1022990298057
2426_169,-1.6209144718026363,231443904504.98862,2000.0,8.23,1277061835645.954,10.0,15903422059924.67,61.71717226890339
2426_169,-1.7798195571177997,228036380932.35983,2000.0,8.23,1463939151822.0496,10.0,18230630304364.27,66.34478335477188
2426_169,-1.6450483960448343,227347740248.8274,2000.0,8.23,1545750500733.9941,10.0,19249437988316.637,75.14001864997991
2426_169,-1.7685402473006169,226504608146.51773,2000.0,8.23,1421143888378.4897,10.0,17697695157677.074,65.20595047907574
2426_169,-1.7024353030150954,228177633707.31158,2000.0,8.23,1063739820700.5308,10.0,13246894440308.953,50.07016231958491
2426_169,-1.6432227383121134,228224869844.48276,2000.0,8.23,1043713228061.6858,10.0,12997500600270.943,50.58659362847516
2426_169,-1.6385448047016304,225398668454.8375,2000.0,8.23,1292249430062.6353,10.0,16092555207076.676,63.565797331950655
2426_169,-1.7363402118716735,226076479315.32767,2000.0,8.23,936384559544.4673,10.0,11660922318064.502,43.74072785610477
2426_169,-1.7027759589376021,227652563785.2683,2000.0,8.23,1404301922738.3105,10.0,17487959904129.984,66.24162173268591
2426_169,-1.6246779642585114,229464579712.0798,2000.0,8.23,1418701200513.1807,10.0,17667276038572.31,69.02422242291073
2426_169,-1.7291359211172297,228717220532.17676,2000.0,8.23,1128100455902.3208,10.0,14048386049476.95,52.274930342072324
2426_169,-1.7400588134954367,227296400278.61658,2000.0,8.23,1516989605735.0178,10.0,18891274711314.047,70.35149174602259
2426_169,-1.664271919810602,226920048707.658,2000.0,8.23,1259412645927.1594,10.0,15683634336825.344,60.75219556021371
2426_169,-1.5937816690183166,230136684051.14087,2000.0,8.23,1014456766933.2964,10.0,12633165971893.914,49.97503991083043
2426_169,-1.6820604245198858,226609919608.70053,2000.0,8.23,1300919281399.1501,10.0,16200522026813.057,62.286325954660526
2426_169,-1.7683881193962727,227462728026.17288,2000.0,8.23,1120291565223.005,10.0,13951140888102.16,51.18938705588959
2426_169,-1.6520467267656174,226613421522.5088,2000.0,8.23,1355655656860.1194,10.0,16882161440574.09,65.8830056849395
2426_169,-1.639082907383864,227464898601.88998,2000.0,8.23,1503582786761.754,10.0,18724317799235.492,73.26982018435685
2426_169,-1.7299493921341316,225682808926.21838,2000.0,8.23,1035381473142.1003,10.0,12893744140491.531,48.60384296444009
2426_169,-1.7412811475576249,226579283156.31265,2000.0,8.23,1266763197384.8096,10.0,15775171738493.19,58.89714742430344
2426_169,-1.5798319377520063,225159857629.59442,2000.0,8.23,1216448676317.0164,10.0,15148598269653.018,61.677103208898316
2426_169,-1.7113343438163513,227979852337.6954,2000.0,8.23,1177408031060.9363,10.0,14662419886062.693,55.223432277517865
2426_169,-1.6925285080839962,227894434683.1045,2000.0,8.23,1150064458968.5308,10.0,14321906721019.635,54.4686685128261
2426_169,-1.688052812271096,230741417612.6313,2000.0,8.23,999207352131.6569,10.0,12443262967209.205,46.844209382660914
2426_169,-1.7092441578358866,229521064564.4554,2000.0,8.23,1065195122331.2056,10.0,13265017506405.756,49.676540432270556
2426_169,-1.5999489036882963,229820894572.74152,2000.0,8.23,1140333673944.7227,10.0,14200727951998.055,56.080858108352366
2426_169,-1.6348536128414224,227211219712.22742,2000.0,8.23,1315820474971.5479,10.0,16386088585897.184,64.32700444285597
2426_169,-1.6487471884164455,231698223452.2826,2000.0,8.23,1211590842067.5195,10.0,15088103009196.164,57.68411254859073
2426_169,-1.6875950206029136,226284386585.80515,2000.0,8.23,1345465071365.0803,10.0,16755256714709.05,64.33431082639287
2426_169,-1.6328866882724395,232091321144.02252,2000.0,8.23,850467004133.937,10.0,10590979494693.312,40.74274076596186
2426_169,-1.7481185137195554,230490104530.71973,2000.0,8.23,1487700356129.182,10.0,18526531763636.434,67.76479327870715
2426_169,-1.652667461467507,224061135083.72464,2000.0,8.23,1110495331419.486,10.0,13829147076662.123,54.56644446416405
2426_169,-1.778321694916836,230359276965.26163,2000.0,8.23,1070763526296.7754,10.0,13334361586694.416,48.07281566224701
2426_169,-1.665172279068661,226886253546.3831,2000.0,8.23,1191861795307.0842,10.0,14842414547828.523,57.476441395256046
2426_169,-1.688883838848125,229866415939.43378,2000.0,8.23,906723814459.9133,10.0,11291553087440.754,42.65261830241604
2426_169,-1.6602757882936443,223904201688.74704,2000.0,8.23,1266500062818.7366,10.0,15771894888503.623,62.04026620167384
2426_169,-1.6838049278848022,222619349374.57544,2000.0,8.23,956749967349.2445,10.0,11914535468737.066,46.58860443436242
2426_169,-1.6352960808820798,229374231506.75443,2000.0,8.23,966356137113.0499,10.0,12034162387237.695,46.78680514907401
2426_169,-1.6524421628600494,228273000629.3087,2000.0,8.23,1049392753143.5663,10.0,13068228486702.057,50.618313251738066
2426_169,-1.7091601588804064,225968576617.50247,2000.0,8.23,1483955566533.0122,10.0,18479897397303.36,70.2968281409647
2426_169,-1.649507282109156,230910858085.8954,2000.0,8.23,1086948015745.4827,10.0,13535909201181.697,51.90665453433337
2426_169,-1.7167588321139813,230928111317.67883,2000.0,8.23,1090211701024.6683,10.0,13576552311027.195,50.344756744450066
2426_169,-1.6780071025820076,227467544644.95886,2000.0,8.23,1226780205933.8987,10.0,15277258191542.217,58.6333686356882
2426_169,-1.6624038514570987,228480199756.17593,2000.0,8.23,1116810801609.8657,10.0,13907794472693.404,53.555203175308655
2426_169,-1.7255841028013528,228743366185.7032,2000.0,8.23,968334960152.3514,10.0,12058804935544.684,44.94583801174393
2426_169,-1.6977876053771483,222372299288.19943,2000.0,8.23,1364050829705.2622,10.0,16986707652273.223,66.03455512819089
2426_169,-1.7428231848269828,227842780595.61478,2000.0,8.23,1355549967432.2986,10.0,16880845275975.799,62.62762269940782
2426_169,-1.7572939688491527,223738056996.40665,2000.0,8.23,930809090156.8599,10.0,11591490251129.027,43.47886140654167
2426_169,-1.7577079518281526,229762769811.7092,2000.0,8.23,975594134933.6848,10.0,12149204411225.445,44.366731752696694
2426_169,-1.6960396394286672,231360572136.93665,2000.0,8.23,1060150326923.1843,10.0,13202193993604.477,49.3716185197183
2426_169,-1.7131192474882413,227961113394.67514,2000.0,8.23,1337905472166.5967,10.0,16661116013529.502,62.70059648120129
2426_169,-1.7146301775182131,229133604670.97787,2000.0,8.23,1346273684245.9458,10.0,16765326479201.691,62.72272965354561
2426_169,-1.7137714597454385,230328340646.2106,2000.0,8.23,1348695393774.496,10.0,16795484352269.443,62.536347590159224
2426_169,-1.6910459515221887,226836105531.95184,2000.0,8.23,1081667499712.4478,10.0,13470150227870.06,51.50630469667457
2426_169,-1.7432861396860067,230652508286.8309,2000.0,8.23,907211375476.0526,10.0,11297624750067.574,41.39385676459149
2426_169,-1.652524527536758,228745545340.15634,2000.0,8.23,1387794953140.3066,10.0,17282396401157.852,66.8003916784315
2426_169,-1.7642988635200814,231709238696.93475,2000.0,8.23,1451855158052.9934,10.0,18080146711702.844,65.25639101642287
2426_169,-1.64562910673527,229013962646.98154,2000.0,8.23,1208677632383.8103,10.0,15051824418875.867,58.3103341048636
2426_169,-1.7138761541003844,228090661315.67038,2000.0,8.23,1127560446472.143,10.0,14041661239726.363,52.79292359647857
2426_169,-1.802035707356626,226083299267.2572,2000.0,8.23,1141197248962.7158,10.0,14211482167344.729,51.59142475923888
2426_169,-1.6590092681400612,228636879068.37747,2000.0,8.23,1121537176500.3516,10.0,13966652652147.812,53.835886364711165
2426_169,-1.6891655838958606,227594340191.04315,2000.0,8.23,1161413026183.0432,10.0,14463231948311.02,55.17095806022077
2426_169,-1.6767110551941586,224281076580.4559,2000.0,8.23,1356912903035.187,10.0,16897818095559.174,65.81684274046282
2426_169,-1.6326326155833195,228425948668.09723,2000.0,8.23,1218623628096.4978,10.0,15175683235426.488,59.32404497409158
2426_169,-1.7324352081018632,230916148917.72217,2000.0,8.23,920526745228.468,10.0,11463442832752.277,42.18066517690049
2426_169,-1.7161458940228351,228119822232.4356,2000.0,8.23,805021643574.3918,10.0,10025042333726.998,37.64412855937754
2426_169,-1.7130556429592623,226966518512.65344,2000.0,8.23,1245768059615.3447,10.0,15513716476238.66,58.640296495750405
2426_169,-1.7660324688758289,226095422966.2633,2000.0,8.23,1052108424572.6528,10.0,13102047106683.756,48.421369869818804
2426_169,-1.7535754728496171,230063169926.32602,2000.0,8.23,1225579411404.451,10.0,15262304536459.893,55.77706025110728
2426_169,-1.6443074335982473,229569834942.54395,2000.0,8.23,1178512639969.622,10.0,14676175728728.762,56.754741393929194
2426_169,-1.6743197655170543,225377621091.1283,2000.0,8.23,1222532049340.4377,10.0,15224355328582.348,59.08049375062373
2426_169,-1.6709019919114159,228706054292.40945,2000.0,8.23,1461977373504.6047,10.0,18206200016261.145,69.74233716119602
2426_169,-1.708840218514722,228447763816.12888,2000.0,8.23,997021215746.6718,10.0,12416038718045.586,46.7250242332456
2426_169,-1.6253033291339636,223932716775.31528,2000.0,8.23,1105234324866.193,10.0,13763631057514.367,55.08430404121039
2426_169,-1.718620170994372,230080193169.17188,2000.0,8.23,1379252371354.3203,10.0,17176014486177.793,63.86785578996583
2426_169,-1.6793332389356903,227636774352.30176,2000.0,8.23,1260779174095.1924,10.0,15700651895103.568,60.173801028393314
2426_169,-1.7030426553428446,230804622203.68665,2000.0,8.23,1408251569525.918,10.0,17537145384501.945,65.51203638639318
2426_169,-1.6446915339317565,227666675045.09735,2000.0,8.23,1468809701167.1133,10.0,18291283907608.99,71.31251588938346
2426_169,-1.68215706039732,224063999102.5099,2000.0,8.23,1522638102672.8772,10.0,18961616200112.465,73.72673474627302
2426_169,-1.6700239087138762,229910605787.70648,2000.0,8.23,1360973940798.8923,10.0,16948390742673.658,64.61214143011487
2426_169,-1.701233244797742,230279235399.59076,2000.0,8.23,1131820686936.5881,10.0,14094714584749.84,52.82011745244854
2426_169,-1.6323466379544282,228535392258.61526,2000.0,8.23,1364621893393.5833,10.0,16993819184859.172,66.40905326516848
2426_169,-1.7395619103420974,228389992757.9125,2000.0,8.23,1126108860167.0654,10.0,14023584441076.768,51.98690797748988
2426_169,-1.645963922674363,230943040814.55392,2000.0,8.23,1268189548495.6296,10.0,15792934279889.27,60.660210808043175
2426_169,-1.6661925956390886,228250263858.4091,2000.0,8.23,1306686418816.544,10.0,16272340961391.121,62.60538249712801
2426_169,-1.6196382424210032,229038113002.7591,2000.0,8.23,1313197175716.4756,10.0,16353420288968.71,64.17086899916195
2426_169,-1.6756970999930851,232121273610.69702,2000.0,8.23,1141616891186.263,10.0,14216708028151.896,53.53062853465558
2426_169,-1.772946476044891,226107635442.8386,2000.0,8.23,1076717725598.3102,10.0,13408510027966.504,49.38105104632406
2426_169,-1.6995890325129506,225811025831.2661,2000.0,8.23,1193657038502.5457,10.0,14864770951755.658,56.85470069622892
2426_169,-1.665712855819937,224537633245.88623,2000.0,8.23,1311598096168.902,10.0,16333506737218.424,63.8950083816576
2426_169,-1.5971747941500336,227159296919.79724,2000.0,8.23,1290965651921.8997,10.0,16076568145970.043,64.32148996441614
2426_169,-1.6373925765133084,236392503822.6701,2000.0,8.23,1515729338809.8271,10.0,18875580438523.152,71.13208548730373
2426_169,-1.7113550472639554,229105486836.2074,2000.0,8.23,1341609161455.0742,10.0,16707238552226.846,62.61507704712646
2426_169,-1.6194865455304979,227350276562.76538,2000.0,8.23,1093689824417.9326,10.0,13619865847424.281,53.84522749329049
2426_169,-1.749035108742187,222783610881.56375,2000.0,8.23,1167636195441.759,10.0,14540729908479.602,55.000558413428394
2426_169,-1.6560699751619155,230548516610.85953,2000.0,8.23,1443995615492.0027,10.0,17982270775662.4,68.8404081373882
2426_169,-1.67824365318424,228829057862.50775,2000.0,8.23,1383089714210.3464,10.0,17223801430650.338,65.70305561684403
2426_169,-1.7257509010062477,229957968913.2326,2000.0,8.23,1073855232987.6676,10.0,13372863024148.994,49.57624096791898
2426_169,-1.7090034087456563,225880365271.49814,2000.0,8.23,1101983816560.8967,10.0,13723152042289.34,52.22681044481568
2426_169,-1.7075398484494122,234945156238.66537,2000.0,8.23,1112700602034.4375,10.0,13856609606953.918,50.73702359044806
2426_169,-1.7052884760335072,226340562694.88354,2000.0,8.23,1231853168574.554,10.0,15340432474663.57,58.37090300852262
2426_169,-1.7697130247163335,227245850541.71814,2000.0,8.23,1140494355917.0076,10.0,14202728946117.014,52.12785698285974
2426_169,-1.7023123169467618,228230804394.64703,2000.0,8.23,1490642053361.2043,10.0,18563165113210.85,70.15237028477559
2426_169,-1.6828520267739073,229223491412.0821,2000.0,8.23,1278137148311.999,10.0,15916813072557.857,60.473970879289766
2426_169,-1.696127052238805,227954078874.8361,2000.0,8.23,1084598587616.5066,10.0,13506651458062.574,51.262765637214585
2426_169,-1.6953796450090686,229193977257.47235,2000.0,8.23,1269853267727.8123,10.0,15813652798288.365,59.71621589292511
2426_169,-1.692853956882301,231093465868.13828,2000.0,8.23,1327066552725.2302,10.0,16526137498207.74,61.97163842184631
2426_169,-1.6365601168590762,227764605876.69003,2000.0,8.23,1527023803160.8984,10.0,19016231915610.797,74.40756930781947
2426_169,-1.6959765662872346,230782243098.0985,2000.0,8.23,1142584845932.9893,10.0,14228762098238.734,53.34564460224071
2426_169,-1.6747000045124085,226435585203.4898,2000.0,8.23,1058941874377.1945,10.0,13187144972216.605,50.92603882439771
